"Raf","Mek","PLCg","PIP2","PIP3","Erk","Akt","PKA","PKC","p38","JNK"
7.79811262882979,8.21202580462344,2.79728133483015,3.68887945411394,2.41591377830105,0,3.73289633953071,4.65396035015752,1.8531680973567,3.16547504814109,4.3528552573736
4.7361984483945,5.07517381523383,2.46809953147162,3.47196645255036,2.61006979274201,1.34025042261848,3.64283551561253,4.77912349311153,1.97823903617067,3.80443779474821,2.76000994003292
6.32256523992728,6.85329909318608,2.04122032885964,2.92316158071916,3.59731226058845,1.6467336971778,4.17284762371004,4.92725368515721,0.717839793150317,2.99573227355399,2.51769647261099
6.45833828334479,6.81783057145415,2.47653840011748,4.0842942263686,2.9391619220656,0.900161349944271,3.7864597824528,4.67282883446191,0.198850858745165,2.88480071284671,1.99741770620125
5.75574221358691,6.13339804299665,1.59127394180643,4.30000279919529,3.20274644293832,1.54756250871601,3.41772668361337,7.60936653795421,3.25424296870549,3.90399083373088,2.76000994003292
5.19849703126583,5.63121178182137,1.52822785700856,5.63835466933375,3.92986292355648,1.65441127807683,3.92986292355648,5.37063802812766,0.542324290825362,3.3357695763397,2.56494935746154
5.36129216570943,5.79301360838414,3.29212628660779,5.07517381523383,4.0926765051214,0.113328685307003,4.22683374526818,4.56017282005736,2.00552585872967,3.31054301339402,1.7630170003624
4.93447393313069,5.24174701505964,0.916290731874155,6.12468339089421,3.47196645255036,0.470003629245736,4.65396035015752,5.99893656194668,0.53062825106217,3.47196645255036,2.2935443483419
5.15329159449778,5.61312810638807,2.14943391349987,3.91202300542815,3.42751468997953,0.22314355131421,3.13983261752775,3.87743156065853,3.18221184049661,4.33598269617247,3.10458667846607
5.77455154554441,6.21460809842219,2.7408400239252,3.15700042115011,2.20386912005489,0.60431596685333,3.64283551561253,3.60549784517489,0,3.16547504814109,2.26695791535089
7.6004023345004,7.91498300584839,2.484906649788,2.97552956623647,2.91235066461494,0,4.11087386417331,4.47960696301275,2.14124194258528,3.2846635654062,4.96284463025991
5.96357934361845,6.37672694789863,2.40694510831829,4.40671924726425,2.61006979274201,3.38099467434464,4.77912349311153,8.31996102188653,0,3.45315712059287,2.05923883436232
4.80402104473326,5.19849703126583,2.9704144655697,2.26695791535089,0.727548607277278,0.431782416425538,3.82209829790016,4.56954300834494,1.80828877117927,3.16547504814109,1.41098697371026
6.23244801655052,6.58340922215876,2.37024374146786,4.01096295328305,2.94968833505258,1.32175583998232,4.41642806139121,4.91998092582813,0,3.49953328238302,2.47653840011748
5.4249500174814,5.8111409929767,3.07731226054641,3.56953269648137,2.64617479738412,1.36609165380237,4.78749174278205,5.59471137960184,2.20386912005489,4.01096295328305,2.83321334405622
4.59612944133594,4.71849887129509,2.4423470353692,4.254193263164,3.20274644293832,1.22377543162212,4.53367418428302,5.84643877505772,2.2213750375685,3.6609942506244,5.6021188208797
5.16478597392351,5.44241771052179,2.41591377830105,4.70048036579242,3.75185425327532,2.50959926237837,4.94875989037817,8.24800570160062,0,3.53514535417189,1.33236601909433
7.29437729928882,7.66340766489348,2.39789527279837,1.69927861643389,2.99573227355399,0,3.14845336057165,4.36182392735636,0,2.37954613413017,1.82616089594539
5.31811999384422,5.87211778947542,3.00568260440716,3.48124008933569,3.14845336057165,0.27763173659828,3.14845336057165,4.63472898822964,2.70136121295141,3.86702563949741,3.10458667846607
7.0604763659998,7.42952084278646,2.53369681395743,2.80336038090653,1.10525683138678,1.14103300455206,4.43438186500781,5.85507192220243,0,3.38099467434464,2.7408400239252
5.08140436498446,5.59471137960184,2.66025953726586,3.08648663682246,2.88480071284671,3.44361809754611,5.30826769740121,8.37378460812088,1.54756250871601,3.39114704580865,2.53369681395743
5.61312810638807,6.01615715969835,2.65324196460721,5.45958551414416,4.31748811353631,0.774727167552368,4.15575319035074,4.83628190695148,2.82137888640921,3.95699637107088,3.02042488614436
5.51342874616498,5.96357934361845,2.32238772029023,4.41642806139121,3.50855589998265,2.47653840011748,4.24563400976833,7.51043055637801,0.139761942375159,3.82209829790016,2.71469474382088
5.91889385427315,6.37672694789863,2.80336038090653,5.93753620508243,4.16511363311031,0.879626747502564,4.70048036579242,5.80211837537706,0.593326845277734,3.05870707271538,2.72785282839839
6.95272864462487,7.35755620091035,2.60268968544438,2.91235066461494,1.7630170003624,0,3.47196645255036,4.56017282005736,2.70805020110221,3.9759363311718,3.12236492448736
5.65599181081985,5.92692602597041,2.87919845729804,3.50855589998265,2.31253542384721,2.04122032885964,4.0842942263686,5.87211778947542,2.47653840011748,3.80443779474821,2.63188884013665
5.05624580534831,5.61312810638807,0.62057648772511,2.92316158071916,3.16547504814109,0,5.13579843705026,5.93753620508243,0,2.53369681395743,2.20386912005489
6.13339804299665,6.58340922215876,2.50959926237837,2.71469474382088,2.53369681395743,2.484906649788,3.62434093297637,6.60258789218934,2.36085400111802,3.85862222870103,2.50959926237837
5.63835466933375,6.02586597382531,3.11351530921037,3.43720781918519,3.07731226054641,1.84371920815877,4.34380542185368,5.6021188208797,1.4036429994545,3.32862668882732,0.512823626428664
6.43133108193348,6.97073007814353,2.79728133483015,3.58905911883173,3.03013370027132,1.870262530716,4.0842942263686,7.54644627374602,3.03974915897077,4.07414185490458,3.36384159511839
5.59471137960184,6.05443934626937,2.86220088092947,3.17387845893747,0.819779831493311,0.343589704390077,2.39789527279837,2.37954613413017,0.86288995514704,3.63495111208838,1.71739505393919
5.72031177660741,6.09807428216624,2.33214389523559,2.99573227355399,2.14943391349987,0,2.96010509591084,4.66343909411207,0,3.2846635654062,1.75440368268429
4.66343909411207,4.95582705760126,2.39789527279837,4.10098910494077,2.9704144655697,0.0861776962410524,4.89034912822175,5.89164421182577,1.35840915763035,3.63495111208838,1.78170913337455
3.90399083373088,3.90399083373088,2.62466859216316,4.15575319035074,2.9704144655697,3.32862668882732,4.60517018598809,7.29437729928882,0.494696241836107,3.56104608260405,2.26695791535089
4.56017282005736,4.91265488573605,2.57261223020711,3.23080439573347,2.43361335540045,1.05082162483176,3.74242022104197,5.40717177146012,3.35340671782581,4.85981240436167,4.31748811353631
5.88332238848828,6.1527326947041,2.23108909128898,5.12396397940326,3.43720781918519,0,2.61006979274201,4.47049528266149,0,2.9338568698359,2.08691355651854
5.19849703126583,5.6021188208797,3.25424296870549,4.90527477843843,3.87743156065853,1.93441576962958,4.79579054559674,5.95324333428778,3.7864597824528,4.70953020131233,3.92197333628131
